seq,mode,x,y,z,xo,yo,zo
9136,1,28908,-15430,0,32768,0,-10228
9137,1,29002,-15253,0,32769,1,-10101
9138,1,29095,-15074,0,32768,1,-9972
9139,1,29187,-14896,0,32769,-1,-9844
9140,1,29278,-14716,0,32768,1,-9716
9141,1,29367,-14536,0,32768,0,-9588
9142,1,29456,-14356,0,32768,0,-9460
9143,1,29543,-14175,0,32768,-1,-9332
9144,1,29630,-13993,0,32768,-1,-9204
9145,1,29715,-13811,0,32768,0,-9076
9146,1,29799,-13629,0,32768,1,-8949
9147,1,29882,-13446,0,32768,0,-8820
9148,1,29964,-13262,0,32768,-1,-8692
9149,1,30045,-13078,0,32768,0,-8565
9150,1,30125,-12893,0,32768,0,-8436
9151,1,30203,-12708,0,32768,1,-8309
9152,1,30281,-12523,0,32769,-1,-8180
9153,1,30357,-12337,0,32768,1,-8053
9154,1,30432,-12150,0,32768,0,-7924
9155,1,30506,-11963,0,32768,0,-7796
9156,1,30579,-11776,0,32768,0,-7669
9157,1,30651,-11588,0,32768,0,-7540
9158,1,30721,-11400,0,32768,0,-7413
9159,1,30791,-11211,0,32769,0,-7284
9160,1,30859,-11022,0,32768,1,-7157
9161,1,30926,-10832,0,32768,0,-7028
9162,1,30992,-10642,0,32768,-1,-6899
9163,1,31056,-10452,0,32768,0,-6772
9164,1,31120,-10261,0,32768,0,-6644
9165,1,31182,-10070,0,32768,1,-6517
9166,1,31244,-9878,0,32769,1,-6388
9167,1,31304,-9687,0,32769,1,-6261
9168,1,31362,-9494,0,32768,0,-6132
9169,1,31420,-9302,0,32768,1,-6005
9170,1,31477,-9109,0,32769,0,-5876
9171,1,31532,-8915,0,32768,0,-5748
9172,1,31586,-8722,0,32768,0,-5620
9173,1,31639,-8528,0,32769,0,-5492
9174,1,31691,-8333,0,32769,0,-5364
9175,1,31741,-8139,0,32768,0,-5236
9176,1,31790,-7944,0,32768,-1,-5108
9177,1,31839,-7749,0,32769,0,-4980
9178,1,31886,-7553,0,32768,0,-4852
9179,1,31931,-7357,0,32768,-1,-4723
9180,1,31976,-7161,0,32768,0,-4596
9181,1,32019,-6965,0,32768,1,-4469
9182,1,32061,-6768,0,32768,0,-4340
9183,1,32102,-6572,0,32768,1,-4213
9184,1,32142,-6374,0,32768,1,-4084
9185,1,32181,-6177,0,32769,0,-3956
9186,1,32218,-5980,0,32769,0,-3828
9187,1,32254,-5782,0,32768,0,-3700
9188,1,32289,-5584,0,32768,1,-3573
9189,1,32322,-5386,0,32768,-1,-3444
9190,1,32355,-5187,0,32768,-1,-3315
9191,1,32386,-4988,0,32768,0,-3188
9192,1,32416,-4790,0,32768,1,-3061
9193,1,32445,-4591,0,32768,0,-2932
9194,1,32472,-4392,0,32768,-1,-2804
9195,1,32499,-4192,0,32768,1,-2677
9196,1,32524,-3993,0,32768,0,-2548
9197,1,32548,-3793,0,32768,-1,-2419
9198,1,32570,-3593,0,32768,0,-2292
9199,1,32592,-3393,0,32768,-1,-2164
9200,1,32612,-3193,0,32768,0,-2036
9201,1,32631,-2993,0,32768,-1,-1908
9202,1,32649,-2793,0,32768,0,-1780
9203,1,32665,-2592,0,32768,0,-1652
9204,1,32681,-2392,0,32769,1,-1525
9205,1,32695,-2191,0,32769,0,-1396
9206,1,32707,-1991,0,32768,0,-1269
9207,1,32719,-1790,0,32768,0,-1140
9208,1,32729,-1589,0,32768,-1,-1011
9209,1,32739,-1388,0,32769,0,-884
9210,1,32746,-1188,0,32768,0,-757
9211,1,32753,-987,0,32768,0,-628
9212,1,32759,-786,0,32769,1,-501
9213,1,32763,-585,0,32768,0,-372
9214,1,32766,-384,0,32769,-1,-244
9215,1,32767,-182,0,32768,-1,-116
9216,1,16384,9,0,16384,0,11
9217,1,16384,110,0,16385,0,140
9218,1,16383,210,0,16384,0,267
9219,1,16381,311,0,16384,0,395
9220,1,16379,411,0,16384,0,524
9221,1,16376,512,0,16384,0,652
9222,1,16373,612,0,16385,0,780
9223,1,16368,713,0,16384,0,908
9224,1,16364,813,0,16384,0,1036
9225,1,16359,914,0,16385,0,1164
9226,1,16353,1014,0,16385,0,1292
9227,1,16346,1114,0,16384,0,1420
9228,1,16339,1215,0,16384,0,1549
9229,1,16331,1315,0,16384,0,1676
9230,1,16323,1415,0,16385,0,1803
9231,1,16314,1515,0,16385,0,1932
9232,1,16304,1615,0,16384,0,2059
9233,1,16294,1715,0,16384,0,2188
9234,1,16283,1815,0,16384,0,2315
9235,1,16272,1915,0,16385,0,2444
9236,1,16260,2015,0,16385,0,2572
9237,1,16247,2115,0,16384,0,2701
9238,1,16234,2214,0,16384,0,2828
9239,1,16220,2314,0,16385,0,2956
9240,1,16205,2413,0,16384,0,3084
9241,1,16190,2513,0,16384,0,3212
9242,1,16174,2612,0,16384,0,3341
9243,1,16158,2711,0,16384,0,3468
9244,1,16141,2810,0,16384,0,3595
9245,1,16124,2909,0,16385,0,3724
9246,1,16105,3008,0,16384,0,3851
9247,1,16087,3107,0,16384,0,3980
9248,1,16067,3205,0,16384,0,4107
9249,1,16047,3304,0,16384,0,4236
9250,1,16027,3402,0,16384,0,4363
9251,1,16006,3501,0,16385,0,4491
9252,1,15984,3599,0,16384,0,4620
9253,1,15961,3697,0,16384,0,4749
9254,1,15938,3795,0,16384,0,4876
9255,1,15915,3892,0,16384,0,5003
9256,1,15891,3990,0,16385,0,5132
9257,1,15866,4087,0,16384,0,5259
9258,1,15841,4185,0,16385,0,5388
9259,1,15815,4282,0,16385,0,5516
9260,1,15788,4379,0,16384,0,5645
9261,1,15761,4476,0,16384,0,5772
9262,1,15733,4572,0,16384,0,5899
9263,1,15705,4669,0,16385,0,6028
9264,1,15676,4765,0,16385,0,6156
9265,1,15646,4861,0,16384,0,6284
9266,1,15616,4957,0,16384,0,6412
9267,1,15585,5053,0,16384,0,6541
9268,1,15554,5148,0,16384,0,6668
9269,1,15522,5244,0,16384,0,6796
9270,1,15490,5339,0,16385,0,6924
9271,1,15457,5434,0,16385,0,7052
9272,1,15423,5528,0,16384,0,7180
9273,1,15389,5623,0,16385,0,7308
9274,1,15354,5717,0,16384,0,7435
9275,1,15319,5811,0,16384,0,7563
9276,1,15283,5905,0,16384,0,7691
9277,1,15246,5999,0,16384,0,7820
9278,1,15209,6092,0,16384,0,7947
9279,1,15172,6186,0,16385,0,8077
9280,1,15133,6278,0,16384,0,8203
9281,1,15094,6371,0,16384,0,8331
9282,1,15055,6464,0,16384,0,8460
9283,1,15015,6556,0,16384,0,8587
9284,1,14975,6648,0,16385,0,8716
9285,1,14934,6740,0,16385,0,8843
9286,1,14892,6831,0,16384,0,8972
9287,1,14850,6922,0,16384,0,9099
9288,1,14807,7013,0,16384,0,9228
9289,1,14764,7104,0,16385,0,9355
9290,1,14720,7195,0,16385,0,9483
9291,1,14675,7285,0,16384,0,9612
9292,1,14630,7375,0,16384,0,9741
9293,1,14585,7464,0,16384,0,9868
9294,1,14539,7554,0,16385,0,9996
9295,1,14492,7643,0,16384,0,10124
9296,1,14445,7732,0,16384,0,10252
9297,1,14397,7820,0,16384,0,10380
9298,1,14349,7908,0,16384,0,10508
9299,1,14300,7996,0,16384,0,10635
9300,1,14251,8084,0,16384,0,10764
9301,1,14201,8171,0,16384,0,10892
9302,1,14151,8258,0,16385,0,11020
9303,1,14100,8345,0,16385,0,11148
9304,1,14048,8431,0,16384,0,11276
9305,1,13996,8517,0,16384,0,11404
9306,1,13944,8603,0,16385,0,11532
9307,1,13891,8688,0,16384,0,11660
9308,1,13837,8773,0,16384,-1,11789
9309,1,13783,8858,0,16384,0,11916
9310,1,13728,8942,0,16384,0,12043
9311,1,13673,9026,0,16384,0,12172
9312,1,13618,9110,0,16384,0,12299
9313,1,13561,9194,0,16384,0,12429
9314,1,13505,9277,0,16385,0,12556
9315,1,13448,9359,0,16384,0,12684
9316,1,13390,9442,0,16385,0,12812
9317,1,13332,9524,0,16385,0,12940
9318,1,13273,9605,0,16384,0,13068
9319,1,13214,9687,0,16385,0,13196
9320,1,13154,9767,0,16384,0,13324
9321,1,13094,9848,0,16384,0,13452
9322,1,13033,9928,0,16384,0,13581
9323,1,12972,10008,0,16384,0,13708
9324,1,12911,10087,0,16384,0,13835
9325,1,12848,10166,0,16384,0,13964
9326,1,12786,10245,0,16384,0,14091
9327,1,12723,10323,0,16384,0,14220
9328,1,12659,10401,0,16384,0,14347
9329,1,12595,10479,0,16384,0,14475
9330,1,12531,10556,0,16385,0,14604
9331,1,12466,10632,0,16384,0,14731
9332,1,12400,10709,0,16384,0,14860
9333,1,12334,10785,0,16385,0,14989
9334,1,12268,10860,0,16384,0,15116
9335,1,12201,10935,0,16384,0,15243
9336,1,12133,11010,0,16384,0,15373
9337,1,12066,11084,0,16384,0,15499
9338,1,11997,11158,0,16384,0,15629
9339,1,11929,11231,0,16384,0,15756
9340,1,11860,11304,0,16384,0,15883
9341,1,11790,11377,0,16384,0,16012
9342,1,11720,11449,0,16384,0,16140
9343,1,11650,11521,0,16385,0,16268
9344,1,11579,11592,0,16384,0,16396
9345,1,11507,11663,0,16384,0,16524
9346,1,11436,11733,0,16385,0,16652
9347,1,11363,11803,0,16384,0,16780
9348,1,11291,11872,0,16384,0,16908
9349,1,11218,11942,0,16385,0,17036
9350,1,11144,12010,0,16384,0,17163
9351,1,11070,12078,0,16384,0,17292
9352,1,10996,12146,0,16384,0,17419
9353,1,10921,12213,0,16384,0,17548
9354,1,10846,12280,0,16384,0,17676
9355,1,10770,12346,0,16384,0,17804
9356,1,10695,12412,0,16384,0,17931
9357,1,10618,12478,0,16385,0,18061
9358,1,10541,12542,0,16383,0,18188
9359,1,10464,12607,0,16384,0,18317
9360,1,10387,12671,0,16385,0,18444
9361,1,10309,12734,0,16384,0,18571
9362,1,10230,12797,0,16384,0,18700
9363,1,10152,12860,0,16384,0,18828
9364,1,10073,12922,0,16384,0,18955
9365,1,9993,12984,0,16385,0,19084
9366,1,9913,13045,0,16384,0,19213
9367,1,9833,13105,0,16384,0,19340
9368,1,9752,13165,0,16384,0,19469
9369,1,9672,13225,0,16385,0,19596
9370,1,9590,13284,0,16384,0,19724
9371,1,9508,13343,0,16384,0,19853
9372,1,9426,13401,0,16384,0,19980
9373,1,9344,13458,0,16384,0,20107
9374,1,9261,13515,0,16384,0,20236
9375,1,9178,13572,0,16384,0,20364
9376,1,9095,13628,0,16384,0,20492
9377,1,9011,13684,0,16384,0,20620
9378,1,8927,13739,0,16385,0,20748
9379,1,8842,13793,0,16384,0,20876
9380,1,8758,13847,0,16384,0,21003
9381,1,8672,13901,0,16384,0,21132
9382,1,8587,13953,0,16384,0,21259
9383,1,8501,14006,0,16384,0,21388
9384,1,8415,14058,0,16384,0,21517
9385,1,8329,14109,0,16384,0,21644
9386,1,8242,14160,0,16384,0,21771
9387,1,8155,14210,0,16384,0,21900
9388,1,8068,14260,0,16384,0,22027
9389,1,7980,14309,0,16384,0,22156
9390,1,7892,14358,0,16384,0,22284
9391,1,7804,14406,0,16384,0,22411
9392,1,7715,14454,0,16384,0,22540
9393,1,7626,14501,0,16384,0,22668
9394,1,7537,14547,0,16384,0,22796
9395,1,7448,14593,0,16384,0,22923
9396,1,7358,14639,0,16384,0,23052
9397,1,7268,14684,0,16384,0,23180
9398,1,7178,14728,0,16384,0,23308
9399,1,7087,14772,0,16384,0,23436
9400,1,6997,14815,0,16384,0,23563
9401,1,6906,14858,0,16385,0,23692
9402,1,6814,14900,0,16384,0,23820
9403,1,6723,14941,0,16384,0,23948
9404,1,6631,14982,0,16384,0,24076
9405,1,6539,15023,0,16385,0,24203
9406,1,6447,15062,0,16384,0,24332
9407,1,6354,15102,0,16384,0,24461
9408,1,6261,15140,0,16384,0,24588
9409,1,6168,15179,0,16384,0,24717
9410,1,6075,15216,0,16384,0,24844
9411,1,5982,15253,0,16384,0,24971
9412,1,5888,15289,0,16384,0,25099
9413,1,5794,15325,0,16384,0,25228
9414,1,5700,15361,0,16385,0,25355
9415,1,5605,15395,0,16384,0,25484
9416,1,5511,15429,0,16384,0,25611
9417,1,5416,15463,0,16384,0,25740
9418,1,5321,15496,0,16384,0,25869
9419,1,5226,15528,0,16384,0,25996
9420,1,5131,15560,0,16384,0,26123
9421,1,5035,15591,0,16384,1,26251
9422,1,4939,15622,0,16385,0,26380
9423,1,4843,15652,0,16384,0,26508
9424,1,4747,15681,0,16384,0,26636
9425,1,4651,15710,0,16384,0,26763
9426,1,4554,15738,0,16384,0,26893
9427,1,4458,15766,0,16384,0,27020
9428,1,4361,15793,0,16384,0,27148
9429,1,4264,15819,0,16384,-1,27276
9430,1,4167,15845,0,16384,0,27403
9431,1,4069,15871,0,16385,0,27533
9432,1,3972,15895,0,16384,0,27659
9433,1,3874,15919,0,16384,0,27789
9434,1,3777,15943,0,16384,0,27916
9435,1,3679,15966,0,16385,0,28043
9436,1,3581,15988,0,16384,0,28172
9437,1,3483,16010,0,16385,0,28299
9438,1,3384,16031,0,16384,0,28428
9439,1,3286,16051,0,16384,0,28555
9440,1,3187,16071,0,16384,0,28684
9441,1,3089,16090,0,16384,0,28811
9442,1,2990,16109,0,16384,0,28940
9443,1,2891,16127,0,16384,0,29068
9444,1,2792,16144,0,16384,0,29197
9445,1,2693,16161,0,16384,0,29324
9446,1,2594,16177,0,16384,0,29451
9447,1,2494,16193,0,16384,0,29580
9448,1,2395,16208,0,16384,0,29709
9449,1,2295,16222,0,16384,0,29836
9450,1,2196,16236,0,16384,0,29964
9451,1,2096,16249,0,16384,0,30091
9452,1,1996,16262,0,16384,0,30220
9453,1,1897,16274,0,16384,0,30347
9454,1,1797,16285,0,16384,0,30476
9455,1,1697,16296,0,16384,0,30603
9456,1,1597,16306,0,16384,0,30732
9457,1,1497,16316,0,16385,0,30859
9458,1,1396,16324,0,16384,0,30989
9459,1,1296,16333,0,16384,0,31116
9460,1,1196,16340,0,16384,0,31243
9461,1,1096,16347,0,16384,0,31371
9462,1,995,16354,0,16385,0,31501
9463,1,895,16360,0,16385,0,31628
9464,1,795,16365,0,16384,0,31755
9465,1,694,16369,0,16384,0,31884
9466,1,594,16373,0,16384,0,32011
9467,1,493,16377,0,16385,0,32140
9468,1,393,16379,0,16384,0,32268
9469,1,292,16381,0,16384,0,32397
9470,1,192,16383,0,16384,0,32524
9471,1,91,16384,0,16385,0,32652
9472,1,-9,16384,0,16384,0,32779
9473,1,-110,16384,0,16385,0,32908
9474,1,-210,16383,0,16384,0,33035
9475,1,-311,16381,0,16384,0,33163
9476,1,-411,16379,0,16384,0,33292
9477,1,-512,16376,0,16384,0,33420
9478,1,-612,16373,0,16385,0,33548
9479,1,-713,16368,0,16384,0,33676
9480,1,-813,16364,0,16384,0,33804
9481,1,-914,16359,0,16385,0,33932
9482,1,-1014,16353,0,16385,0,34060
9483,1,-1114,16346,0,16384,0,34188
9484,1,-1215,16339,0,16384,0,34317
9485,1,-1315,16331,0,16384,0,34444
9486,1,-1415,16323,0,16385,0,34571
9487,1,-1515,16314,0,16385,0,34700
9488,1,-1615,16304,0,16384,0,34827
9489,1,-1715,16294,0,16384,0,34956
9490,1,-1815,16283,0,16384,0,35083
9491,1,-1915,16272,0,16385,0,35212
9492,1,-2015,16260,0,16385,0,35340
9493,1,-2115,16247,0,16384,0,35469
9494,1,-2214,16234,0,16384,0,35596
9495,1,-2314,16220,0,16385,0,35724
9496,1,-2413,16205,0,16384,0,35852
9497,1,-2513,16190,0,16384,0,35980
9498,1,-2612,16174,0,16384,0,36109
9499,1,-2711,16158,0,16384,0,36236
9500,1,-2810,16141,0,16384,0,36363
9501,1,-2909,16124,0,16385,0,36492
9502,1,-3008,16105,0,16384,0,36619
9503,1,-3107,16087,0,16384,0,36748
9504,1,-3205,16067,0,16384,0,36875
9505,1,-3304,16047,0,16384,0,37004
9506,1,-3402,16027,0,16384,0,37131
9507,1,-3501,16006,0,16385,0,37259
9508,1,-3599,15984,0,16384,0,37388
9509,1,-3697,15961,0,16384,0,37517
9510,1,-3795,15938,0,16384,0,37644
9511,1,-3892,15915,0,16384,0,37771
9512,1,-3990,15891,0,16385,0,37900
9513,1,-4087,15866,0,16384,0,38027
9514,1,-4185,15841,0,16385,0,38156
9515,1,-4282,15815,0,16385,0,38284
9516,1,-4379,15788,0,16384,0,38413
9517,1,-4476,15761,0,16384,0,38540
9518,1,-4572,15733,0,16384,0,38667
9519,1,-4669,15705,0,16385,0,38796
9520,1,-4765,15676,0,16385,0,38924
9521,1,-4861,15646,0,16384,0,39052
9522,1,-4957,15616,0,16384,0,39180
9523,1,-5053,15585,0,16384,0,39309
9524,1,-5148,15554,0,16384,0,39436
9525,1,-5244,15522,0,16384,0,39564
9526,1,-5339,15490,0,16385,0,39692
9527,1,-5434,15457,0,16385,0,39820
9528,1,-5528,15423,0,16384,0,39948
9529,1,-5623,15389,0,16385,0,40076
9530,1,-5717,15354,0,16384,0,40203
9531,1,-5811,15319,0,16384,0,40331
9532,1,-5905,15283,0,16384,0,40459
9533,1,-5999,15246,0,16384,0,40588
9534,1,-6092,15209,0,16384,0,40715
9535,1,-6186,15172,0,16385,0,40845
9536,1,-6278,15133,0,16384,0,40971
9537,1,-6371,15094,0,16384,0,41099
9538,1,-6464,15055,0,16384,0,41228
9539,1,-6556,15015,0,16384,0,41355
9540,1,-6648,14975,0,16385,0,41484
9541,1,-6740,14934,0,16385,0,41611
9542,1,-6831,14892,0,16384,0,41740
9543,1,-6922,14850,0,16384,0,41867
9544,1,-7013,14807,0,16384,0,41996
9545,1,-7104,14764,0,16385,0,42123
9546,1,-7195,14720,0,16385,0,42251
9547,1,-7285,14675,0,16384,0,42380
9548,1,-7375,14630,0,16384,0,42509
9549,1,-7464,14585,0,16384,0,42636
9550,1,-7554,14539,0,16385,0,42764
9551,1,-7643,14492,0,16384,0,42892
9552,1,-7732,14445,0,16384,0,43020
9553,1,-7820,14397,0,16384,0,43148
9554,1,-7908,14349,0,16384,0,43276
9555,1,-7996,14300,0,16384,0,43403
9556,1,-8084,14251,0,16384,0,43532
9557,1,-8171,14201,0,16384,0,43660
9558,1,-8258,14151,0,16385,0,43788
9559,1,-8345,14100,0,16385,0,43916
9560,1,-8431,14048,0,16384,0,44044
9561,1,-8517,13996,0,16384,0,44172
9562,1,-8603,13944,0,16385,0,44300
9563,1,-8688,13891,0,16384,0,44428
9564,1,-8773,13837,0,16384,-1,44557
9565,1,-8858,13783,0,16384,0,44684
9566,1,-8942,13728,0,16384,0,44811
9567,1,-9026,13673,0,16384,0,44940
9568,1,-9110,13618,0,16384,0,45067
9569,1,-9194,13561,0,16384,0,45197
9570,1,-9277,13505,0,16385,0,45324
9571,1,-9359,13448,0,16384,0,45452
9572,1,-9442,13390,0,16385,0,45580
9573,1,-9524,13332,0,16385,0,45708
9574,1,-9605,13273,0,16384,0,45836
9575,1,-9687,13214,0,16385,0,45964
9576,1,-9767,13154,0,16384,0,46092
9577,1,-9848,13094,0,16384,0,46220
9578,1,-9928,13033,0,16384,0,46349
9579,1,-10008,12972,0,16384,0,46476
9580,1,-10087,12911,0,16384,0,46603
9581,1,-10166,12848,0,16384,0,46732
9582,1,-10245,12786,0,16384,0,46859
9583,1,-10323,12723,0,16384,0,46988
9584,1,-10401,12659,0,16384,0,47115
9585,1,-10479,12595,0,16384,0,47243
9586,1,-10556,12531,0,16385,0,47372
9587,1,-10632,12466,0,16384,0,47499
9588,1,-10709,12400,0,16384,0,47628
9589,1,-10785,12334,0,16385,0,47757
9590,1,-10860,12268,0,16384,0,47884
9591,1,-10935,12201,0,16384,0,48011
9592,1,-11010,12133,0,16384,0,48141
9593,1,-11084,12066,0,16384,0,48267
9594,1,-11158,11997,0,16384,0,48397
9595,1,-11231,11929,0,16384,0,48524
9596,1,-11304,11860,0,16384,0,48651
9597,1,-11377,11790,0,16384,0,48780
9598,1,-11449,11720,0,16384,0,48908
9599,1,-11521,11650,0,16385,0,49036
9600,1,-11592,11579,0,16384,0,49164
9601,1,-11663,11507,0,16384,0,49292
9602,1,-11733,11436,0,16385,0,49420
9603,1,-11803,11363,0,16384,0,49548
9604,1,-11872,11291,0,16384,0,49676
9605,1,-11942,11218,0,16385,0,49804
9606,1,-12010,11144,0,16384,0,49931
9607,1,-12078,11070,0,16384,0,50060
9608,1,-12146,10996,0,16384,0,50187
9609,1,-12213,10921,0,16384,0,50316
9610,1,-12280,10846,0,16384,0,50444
9611,1,-12346,10770,0,16384,0,50572
9612,1,-12412,10695,0,16384,0,50699
9613,1,-12478,10618,0,16385,0,50829
9614,1,-12542,10541,0,16383,0,50956
9615,1,-12607,10464,0,16384,0,51085
9616,1,-12671,10387,0,16385,0,51212
9617,1,-12734,10309,0,16384,0,51339
9618,1,-12797,10230,0,16384,0,51468
9619,1,-12860,10152,0,16384,0,51596
9620,1,-12922,10073,0,16384,0,51723
9621,1,-12984,9993,0,16385,0,51852
9622,1,-13045,9913,0,16384,0,51981
9623,1,-13105,9833,0,16384,0,52108
9624,1,-13165,9752,0,16384,0,52237
9625,1,-13225,9672,0,16385,0,52364
9626,1,-13284,9590,0,16384,0,52492
9627,1,-13343,9508,0,16384,0,52621
9628,1,-13401,9426,0,16384,0,52748
9629,1,-13458,9344,0,16384,0,52875
9630,1,-13515,9261,0,16384,0,53004
9631,1,-13572,9178,0,16384,0,53132
9632,1,-13628,9095,0,16384,0,53260
9633,1,-13684,9011,0,16384,0,53388
9634,1,-13739,8927,0,16385,0,53516
9635,1,-13793,8842,0,16384,0,53644
9636,1,-13847,8758,0,16384,0,53771
9637,1,-13901,8672,0,16384,0,53900
9638,1,-13953,8587,0,16384,0,54027
9639,1,-14006,8501,0,16384,0,54156
9640,1,-14058,8415,0,16384,0,54285
9641,1,-14109,8329,0,16384,0,54412
9642,1,-14160,8242,0,16384,0,54539
9643,1,-14210,8155,0,16384,0,54668
9644,1,-14260,8068,0,16384,0,54795
9645,1,-14309,7980,0,16384,0,54924
9646,1,-14358,7892,0,16384,0,55052
9647,1,-14406,7804,0,16384,0,55179
9648,1,-14454,7715,0,16384,0,55308
9649,1,-14501,7626,0,16384,0,55436
9650,1,-14547,7537,0,16384,0,55564
9651,1,-14593,7448,0,16384,0,55691
9652,1,-14639,7358,0,16384,0,55820
9653,1,-14684,7268,0,16384,0,55948
9654,1,-14728,7178,0,16384,0,56076
9655,1,-14772,7087,0,16384,0,56204
9656,1,-14815,6997,0,16384,0,56331
9657,1,-14858,6906,0,16385,0,56460
9658,1,-14900,6814,0,16384,0,56588
9659,1,-14941,6723,0,16384,0,56716
9660,1,-14982,6631,0,16384,0,56844
9661,1,-15023,6539,0,16385,0,56971
9662,1,-15062,6447,0,16384,0,57100
9663,1,-15102,6354,0,16384,0,57229
9664,1,-15140,6261,0,16384,0,57356
9665,1,-15179,6168,0,16384,0,57485
9666,1,-15216,6075,0,16384,0,57612
9667,1,-15253,5982,0,16384,0,57739
9668,1,-15289,5888,0,16384,0,57867
9669,1,-15325,5794,0,16384,0,57996
9670,1,-15361,5700,0,16385,0,58123
9671,1,-15395,5605,0,16384,0,58252
9672,1,-15429,5511,0,16384,0,58379
9673,1,-15463,5416,0,16384,0,58508
9674,1,-15496,5321,0,16384,0,58637
9675,1,-15528,5226,0,16384,0,58764
9676,1,-15560,5131,0,16384,0,58891
9677,1,-15591,5035,0,16384,1,59019
9678,1,-15622,4939,0,16385,0,59148
9679,1,-15652,4843,0,16384,0,59276
9680,1,-15681,4747,0,16384,0,59404
9681,1,-15710,4651,0,16384,0,59531
9682,1,-15738,4554,0,16384,0,59661
9683,1,-15766,4458,0,16384,0,59788
9684,1,-15793,4361,0,16384,0,59916
9685,1,-15819,4264,0,16384,-1,60044
9686,1,-15845,4167,0,16384,0,60171
9687,1,-15871,4069,0,16385,0,60301
9688,1,-15895,3972,0,16384,0,60427
9689,1,-15919,3874,0,16384,0,60557
9690,1,-15943,3777,0,16384,0,60684
9691,1,-15966,3679,0,16385,0,60811
9692,1,-15988,3581,0,16384,0,60940
9693,1,-16010,3483,0,16385,0,61067
9694,1,-16031,3384,0,16384,0,61196
9695,1,-16051,3286,0,16384,0,61323
9696,1,-16071,3187,0,16384,0,61452
9697,1,-16090,3089,0,16384,0,61579
9698,1,-16109,2990,0,16384,0,61708
9699,1,-16127,2891,0,16384,0,61836
9700,1,-16144,2792,0,16384,0,61965
9701,1,-16161,2693,0,16384,0,62092
9702,1,-16177,2594,0,16384,0,62219
9703,1,-16193,2494,0,16384,0,62348
9704,1,-16208,2395,0,16384,0,62477
9705,1,-16222,2295,0,16384,0,62604
9706,1,-16236,2196,0,16384,0,62732
9707,1,-16249,2096,0,16384,0,62859
9708,1,-16262,1996,0,16384,0,62988
9709,1,-16274,1897,0,16384,0,63115
9710,1,-16285,1797,0,16384,0,63244
9711,1,-16296,1697,0,16384,0,63371
9712,1,-16306,1597,0,16384,0,63500
9713,1,-16316,1497,0,16385,0,63627
9714,1,-16324,1396,0,16384,0,63757
9715,1,-16333,1296,0,16384,0,63884
9716,1,-16340,1196,0,16384,0,64011
9717,1,-16347,1096,0,16384,0,64139
9718,1,-16354,995,0,16385,0,64269
9719,1,-16360,895,0,16385,0,64396
9720,1,-16365,795,0,16384,0,64523
9721,1,-16369,694,0,16384,0,64652
9722,1,-16373,594,0,16384,0,64779
9723,1,-16377,493,0,16385,0,64908
9724,1,-16379,393,0,16384,0,65036
9725,1,-16381,292,0,16384,0,65165
9726,1,-16383,192,0,16384,0,65292
9727,1,-16384,91,0,16385,0,65420
9728,1,-16384,-9,0,16384,0,-65525
9729,1,-16384,-110,0,16385,0,-65396
9730,1,-16383,-210,0,16384,0,-65269
9731,1,-16381,-311,0,16384,0,-65141
9732,1,-16379,-411,0,16384,0,-65012
9733,1,-16376,-512,0,16384,0,-64884
9734,1,-16373,-612,0,16385,0,-64756
9735,1,-16368,-713,0,16384,0,-64628
9736,1,-16364,-813,0,16384,0,-64500
9737,1,-16359,-914,0,16385,0,-64372
9738,1,-16353,-1014,0,16385,0,-64244
9739,1,-16346,-1114,0,16384,0,-64116
9740,1,-16339,-1215,0,16384,0,-63987
9741,1,-16331,-1315,0,16384,0,-63860
9742,1,-16323,-1415,0,16385,0,-63733
9743,1,-16314,-1515,0,16385,0,-63604
9744,1,-16304,-1615,0,16384,0,-63477
9745,1,-16294,-1715,0,16384,0,-63348
9746,1,-16283,-1815,0,16384,0,-63221
9747,1,-16272,-1915,0,16385,0,-63092
9748,1,-16260,-2015,0,16385,0,-62964
9749,1,-16247,-2115,0,16384,0,-62835
9750,1,-16234,-2214,0,16384,0,-62708
9751,1,-16220,-2314,0,16385,0,-62580
9752,1,-16205,-2413,0,16384,0,-62452
9753,1,-16190,-2513,0,16384,0,-62324
9754,1,-16174,-2612,0,16384,0,-62195
9755,1,-16158,-2711,0,16384,0,-62068
9756,1,-16141,-2810,0,16384,0,-61941
9757,1,-16124,-2909,0,16385,0,-61812
9758,1,-16105,-3008,0,16384,0,-61685
9759,1,-16087,-3107,0,16384,0,-61556
9760,1,-16067,-3205,0,16384,0,-61429
9761,1,-16047,-3304,0,16384,0,-61300
9762,1,-16027,-3402,0,16384,0,-61173
9763,1,-16006,-3501,0,16385,0,-61045
9764,1,-15984,-3599,0,16384,0,-60916
9765,1,-15961,-3697,0,16384,0,-60787
9766,1,-15938,-3795,0,16384,0,-60660
9767,1,-15915,-3892,0,16384,0,-60533
9768,1,-15891,-3990,0,16385,0,-60404
9769,1,-15866,-4087,0,16384,0,-60277
9770,1,-15841,-4185,0,16385,0,-60148
9771,1,-15815,-4282,0,16385,0,-60020
9772,1,-15788,-4379,0,16384,0,-59891
9773,1,-15761,-4476,0,16384,0,-59764
9774,1,-15733,-4572,0,16384,0,-59637
9775,1,-15705,-4669,0,16385,0,-59508
9776,1,-15676,-4765,0,16385,0,-59380
